,postcode,place_name,state_name,state_code,latitude,longitude,accuracy
14133,3723,Tolmie,Victoria,VIC,-36.9333,146.2333,4.0
14134,3724,Mansfield,Victoria,VIC,-37.052,146.0885,4.0
14135,3725,Goorambat,Victoria,VIC,-36.4167,145.9167,4.0
14136,3725,Chesney Vale,Victoria,VIC,-36.3833,145.8292,3.0
14137,3725,Boxwood,Victoria,VIC,-36.3167,145.8,4.0
14138,3725,Major Plains,Victoria,VIC,-36.3667,145.8,4.0
14139,3725,Stewarton,Victoria,VIC,-36.4333,145.8,4.0
14140,3726,Bungeet,Victoria,VIC,-36.3,146.05,4.0
14141,3726,Bungeet West,Victoria,VIC,-36.3167,146.0056,3.0
14142,3726,Thoona,Victoria,VIC,-36.3167,146.0667,4.0
14143,3726,Devenish,Victoria,VIC,-36.3333,145.9,4.0
14144,3727,Yundool,Victoria,VIC,-36.2667,145.8333,4.0
14145,3727,Almonds,Victoria,VIC,-36.2,145.9667,4.0
14146,3727,Lake Rowan,Victoria,VIC,-36.2667,145.9667,4.0
14147,3727,Pelluebla,Victoria,VIC,-36.25,145.9167,3.0
14148,3727,St James,Victoria,VIC,-36.2667,145.9,4.0
14149,3728,Tungamah,Victoria,VIC,-36.161,145.8768,4.0
14150,3728,Boomahnoomoonah,Victoria,VIC,-36.1265,146.1321,4.0
14151,3728,Wilby,Victoria,VIC,-36.1574,146.022,4.0
14152,3728,Youarang,Victoria,VIC,-36.1767,145.791,4.0
14153,3730,Burramine,Victoria,VIC,-36.0639,145.854,4.0
14154,3730,Yarrawonga,Victoria,VIC,-36.0192,145.9997,4.0
14155,3730,Esmond,Victoria,VIC,-36.0797,146.1833,4.0
14156,3730,Boosey,Victoria,VIC,-36.05,145.7833,4.0
14157,3730,Bathumi,Victoria,VIC,-36.0367,146.0793,4.0
14158,3730,Bundalong,Victoria,VIC,-36.0298,146.1581,4.0
14159,3730,Yarrawonga South,Victoria,VIC,-36.0521,146.0092,3.0
14160,3730,Telford,Victoria,VIC,-36.0966,145.9337,4.0
14161,3730,Burramine South,Victoria,VIC,-36.0639,145.854,4.0
14162,3730,Bundalong South,Victoria,VIC,-36.0955,146.1876,4.0
14163,3732,Moyhu,Victoria,VIC,-36.578,146.3784,4.0
14164,3732,Myrrhee,Victoria,VIC,-36.75,146.3167,4.0
14165,3733,Whitfield,Victoria,VIC,-36.7833,146.4167,4.0
14166,3735,Whorouly South,Victoria,VIC,-36.55,146.5833,4.0
14167,3735,Whorouly,Victoria,VIC,-36.5167,146.6,4.0
14168,3735,Bowmans Forest,Victoria,VIC,-36.5706,146.5783,3.0
14169,3735,Whorouly East,Victoria,VIC,-36.5333,146.5917,3.0
14170,3736,Myrtleford,Victoria,VIC,-36.561,146.7237,4.0
14171,3737,Buffalo River,Victoria,VIC,-36.6333,146.6833,4.0
14172,3737,Abbeyard,Victoria,VIC,-36.6267,146.7254,3.0
14173,3737,Myrtleford,Victoria,VIC,-36.561,146.7237,4.0
14174,3737,Gapsted,Victoria,VIC,-36.5167,146.6833,4.0
14175,3737,Mudgegonga,Victoria,VIC,-36.4897,146.8658,3.0
14176,3737,Nug Nug,Victoria,VIC,-36.6656,146.7178,4.0
14177,3737,Merriang South,Victoria,VIC,-36.6267,146.7254,3.0
14178,3737,Havilah,Victoria,VIC,-36.6267,146.7254,3.0
14179,3737,Wonnangatta,Victoria,VIC,-36.6267,146.7254,3.0
14180,3737,Rosewhite,Victoria,VIC,-36.5833,146.8773,4.0
14181,3737,Merriang,Victoria,VIC,-36.6267,146.7254,3.0
14182,3737,Barwidgee,Victoria,VIC,-36.6267,146.7254,3.0
14183,3737,Selwyn,Victoria,VIC,-36.6267,146.7254,3.0
14184,3737,Dandongadale,Victoria,VIC,-36.8,146.6667,4.0
14185,3738,Ovens,Victoria,VIC,-36.5874,146.7593,4.0
14186,3739,Eurobin,Victoria,VIC,-36.6352,146.8596,4.0
14187,3740,Mount Buffalo,Victoria,VIC,-36.7829,146.8699,3.0
14188,3740,Porepunkah,Victoria,VIC,-36.6961,146.9104,4.0
14189,3740,Buckland,Victoria,VIC,-36.8833,146.85,4.0
14190,3741,Smoko,Victoria,VIC,-36.8202,147.0642,4.0
14191,3741,Mount Hotham,Victoria,VIC,-37.0712,147.0949,3.0
14192,3741,Bright,Victoria,VIC,-36.73,146.9598,4.0
14193,3741,Germantown,Victoria,VIC,-36.7427,147.0153,4.0
14194,3741,Hotham Heights,Victoria,VIC,-36.993,147.1523,4.0
14195,3741,Harrietville,Victoria,VIC,-36.8915,147.0619,4.0
14196,3741,Freeburgh,Victoria,VIC,-36.7599,147.0263,4.0
14197,3744,Wandiligong,Victoria,VIC,-36.7833,146.9833,4.0
14198,3746,Eldorado,Victoria,VIC,-36.3,146.5167,4.0
14199,3747,Wooragee,Victoria,VIC,-36.2833,146.7833,4.0
14200,3747,Baarmutha,Victoria,VIC,-36.4167,146.6833,4.0
14201,3747,Murmungee,Victoria,VIC,-36.45,146.6833,4.0
14202,3747,Stanley,Victoria,VIC,-36.4167,146.75,4.0
14203,3747,Beechworth,Victoria,VIC,-36.3583,146.6858,4.0
14204,3749,Bruarong,Victoria,VIC,-36.4167,146.85,4.0
14205,3749,Yackandandah,Victoria,VIC,-36.3137,146.8396,4.0
14206,3750,Wollert,Victoria,VIC,-37.5833,145.0333,4.0
14207,3751,Woodstock,Victoria,VIC,-37.55,145.0333,4.0
14208,3752,South Morang,Victoria,VIC,-37.65,145.1,4.0
14209,3753,Beveridge,Victoria,VIC,-37.4833,144.9833,4.0
14210,3754,Mernda,Victoria,VIC,-37.6007,145.0956,4.0
14211,3754,Doreen,Victoria,VIC,-37.6,145.15,4.0
14212,3755,Yan Yean,Victoria,VIC,-37.5667,145.1,4.0
14213,3756,Hidden Valley,Victoria,VIC,-37.4369,144.8946,3.0
14214,3756,Upper Plenty,Victoria,VIC,-37.4197,145.0547,4.0
14215,3756,Chintin,Victoria,VIC,-37.418,145.0166,3.0
14216,3756,Wallan,Victoria,VIC,-37.4162,144.9786,4.0
14217,3756,Darraweit Guim,Victoria,VIC,-37.4369,144.8946,3.0
14218,3757,Kinglake Central,Victoria,VIC,-37.5,145.3,4.0
14219,3757,Pheasant Creek,Victoria,VIC,-37.4833,145.2833,4.0
14220,3757,Humevale,Victoria,VIC,-37.5,145.1667,4.0
14221,3757,Kinglake West,Victoria,VIC,-37.4667,145.2333,4.0
14222,3757,Whittlesea,Victoria,VIC,-37.5115,145.1184,4.0
14223,3757,Eden Park,Victoria,VIC,-37.4833,145.0833,4.0
14224,3758,Wandong,Victoria,VIC,-37.3719,145.0321,4.0
14225,3758,Heathcote Junction,Victoria,VIC,-37.3719,145.0321,4.0
14226,3759,Panton Hill,Victoria,VIC,-37.6408,145.2399,4.0
14227,3760,Smiths Gully,Victoria,VIC,-37.6202,145.2603,4.0
14228,3761,St Andrews,Victoria,VIC,-37.5782,145.3074,1.0
14229,3762,Bylands,Victoria,VIC,-37.35,144.9667,4.0
14230,3763,Kinglake,Victoria,VIC,-37.5329,145.3396,4.0
14231,3764,Tantaraboo,Victoria,VIC,-37.4658,145.0672,3.0
14232,3764,Kilmore,Victoria,VIC,-37.2958,144.9525,4.0
14233,3764,High Camp,Victoria,VIC,-37.1833,144.9,4.0
14234,3764,Kilmore East,Victoria,VIC,-37.3,144.9833,4.0
14235,3764,Moranding,Victoria,VIC,-37.4658,145.0672,3.0
14236,3764,Forbes,Victoria,VIC,-38.45,145.5333,4.0
14237,3764,Glenaroua,Victoria,VIC,-37.1,144.9667,4.0
14238,3764,Willowmavin,Victoria,VIC,-37.4658,145.0672,3.0
14239,3765,Montrose,Victoria,VIC,-37.8167,145.35,4.0
14240,3766,Kalorama,Victoria,VIC,-37.8167,145.3667,4.0
14241,3767,Mount Dandenong,Victoria,VIC,-37.8333,145.3667,4.0
14242,3770,Coldstream,Victoria,VIC,-37.7249,145.378,4.0
14243,3770,Gruyere,Victoria,VIC,-37.7333,145.45,4.0
14244,3770,Yering,Victoria,VIC,-37.7,145.3667,4.0
14245,3775,Dixons Creek,Victoria,VIC,-37.6,145.4167,4.0
14246,3775,Yarra Glen,Victoria,VIC,-37.6579,145.3742,4.0
14247,3775,Christmas Hills,Victoria,VIC,-37.65,145.3333,4.0
14248,3775,Steels Creek,Victoria,VIC,-37.5833,145.3833,4.0
14249,3775,Tarrawarra,Victoria,VIC,-37.65,145.4333,4.0
14250,3777,Healesville,Victoria,VIC,-37.654,145.5172,4.0
14251,3777,Chum Creek,Victoria,VIC,-37.6051,145.4874,4.0
14252,3777,Healesville Main Street,Victoria,VIC,-37.6018,145.4842,3.0
14253,3777,Badger Creek,Victoria,VIC,-37.7,145.5167,4.0
14254,3777,Toolangi,Victoria,VIC,-37.5333,145.4667,4.0
14255,3777,Castella,Victoria,VIC,-37.5167,145.4333,4.0
14256,3777,Mount Toolebewong,Victoria,VIC,-37.6984,145.5625,4.0
14257,3778,Narbethong,Victoria,VIC,-37.5639,145.6557,4.0
14258,3778,Fernshaw,Victoria,VIC,-37.6,145.6333,4.0
14259,3779,Cambarville,Victoria,VIC,-37.5588,145.8906,4.0
14260,3779,Marysville,Victoria,VIC,-37.5098,145.7481,4.0
14261,3781,Mount Burnett,Victoria,VIC,-37.9833,145.5,4.0
14262,3781,Nangana,Victoria,VIC,-37.8667,145.5333,4.0
14263,3781,Cockatoo,Victoria,VIC,-37.9368,145.4938,4.0
14264,3782,Avonsleigh,Victoria,VIC,-37.9333,145.4667,4.0
14265,3782,Macclesfield,Victoria,VIC,-37.8833,145.4833,4.0
14266,3782,Clematis,Victoria,VIC,-37.9333,145.4167,4.0
14267,3782,Emerald,Victoria,VIC,-37.9317,145.4409,4.0
14268,3783,Gembrook,Victoria,VIC,-37.9532,145.5554,4.0
14269,3785,Tremont,Victoria,VIC,-37.9,145.3333,4.0
14270,3786,Ferny Creek,Victoria,VIC,-37.8833,145.3333,4.0
14271,3787,Sassafras Gully,Victoria,VIC,-37.8667,145.35,3.0
14272,3787,Sassafras,Victoria,VIC,-37.8667,145.35,4.0
14273,3788,Olinda,Victoria,VIC,-37.85,145.3667,4.0
14274,3789,Sherbrooke,Victoria,VIC,-37.8833,145.35,4.0
14275,3791,Kallista,Victoria,VIC,-37.8833,145.3667,4.0
14276,3792,The Patch,Victoria,VIC,-37.9,145.3833,4.0
14277,3793,Monbulk,Victoria,VIC,-37.8833,145.4,4.0
14278,3795,Silvan,Victoria,VIC,-37.8167,145.4167,4.0
14279,3796,Mount Evelyn,Victoria,VIC,-37.7833,145.3833,4.0
14280,3797,Gladysdale,Victoria,VIC,-37.8,145.65,4.0
14281,3797,Powelltown,Victoria,VIC,-37.8667,145.75,4.0
14282,3797,Three Bridges,Victoria,VIC,-37.8454,145.6845,4.0
14283,3797,Gilderoy,Victoria,VIC,-37.8667,145.7167,4.0
14284,3797,Yarra Junction,Victoria,VIC,-37.7819,145.6143,4.0
14285,3799,Big Pats Creek,Victoria,VIC,-37.7833,145.75,4.0
14286,3799,Mcmahons Creek,Victoria,VIC,-37.7167,145.8333,4.0
14287,3799,Warburton,Victoria,VIC,-37.7537,145.6904,4.0
14288,3799,Reefton,Victoria,VIC,-37.752,145.7172,3.0
14289,3799,East Warburton,Victoria,VIC,-37.7364,145.7429,4.0
14290,3799,Millgrove,Victoria,VIC,-37.7553,145.6535,4.0
14291,3799,Wesburn,Victoria,VIC,-37.7667,145.6333,4.0
14292,3800,Monash University,Victoria,VIC,-37.9106,145.1348,1.0
14293,3802,Endeavour Hills,Victoria,VIC,-37.977,145.2587,4.0
14294,3803,Hallam,Victoria,VIC,-38.0167,145.2667,4.0
14295,3804,Narre Warren North,Victoria,VIC,-37.9833,145.3167,4.0
14296,3804,Narre Warren East,Victoria,VIC,-37.9639,145.3629,4.0
14297,3805,Narre Warren,Victoria,VIC,-38.0333,145.3,4.0
14298,3805,Fountain Gate,Victoria,VIC,-38.0263,145.3069,4.0
14299,3805,Narre Warren South,Victoria,VIC,-38.0437,145.2923,4.0
14300,3806,Harkaway,Victoria,VIC,-38.0,145.35,4.0
14301,3806,Berwick,Victoria,VIC,-38.0333,145.35,4.0
14302,3807,Guys Hill,Victoria,VIC,-38.0161,145.3871,4.0
14303,3807,Beaconsfield,Victoria,VIC,-38.05,145.3667,4.0
14304,3808,Dewhurst,Victoria,VIC,-37.9801,145.4669,4.0
14305,3808,Beaconsfield Upper,Victoria,VIC,-37.9941,145.4142,4.0
14306,3809,Officer,Victoria,VIC,-38.0592,145.4095,4.0
14307,3809,Officer South,Victoria,VIC,-38.0863,145.4021,4.0
14308,3810,Rythdale,Victoria,VIC,-38.1333,145.4333,4.0
14309,3810,Pakenham South,Victoria,VIC,-38.1333,145.5167,4.0
14310,3810,Pakenham,Victoria,VIC,-38.0702,145.4741,4.0
14311,3810,Pakenham Upper,Victoria,VIC,-38.0167,145.5167,4.0
14312,3812,Maryknoll,Victoria,VIC,-38.036,145.5948,4.0
14313,3812,Nar Nar Goon,Victoria,VIC,-38.0825,145.5701,4.0
14314,3812,Nar Nar Goon North,Victoria,VIC,-38.0167,145.5667,4.0
14315,3813,Tynong,Victoria,VIC,-38.0834,145.6246,4.0
14316,3813,Tynong North,Victoria,VIC,-38.0667,145.6167,4.0
14317,3814,Cora Lynn,Victoria,VIC,-38.15,145.6,4.0
14318,3814,Garfield North,Victoria,VIC,-38.0333,145.6833,4.0
14319,3814,Garfield,Victoria,VIC,-38.0899,145.675,4.0
14320,3814,Vervale,Victoria,VIC,-38.1333,145.6667,4.0
14321,3815,Tonimbuk,Victoria,VIC,-38.0167,145.7333,4.0
14322,3815,Bunyip,Victoria,VIC,-38.0979,145.7161,4.0
14323,3815,Bunyip North,Victoria,VIC,-38.0634,145.7206,4.0
14324,3815,Iona,Victoria,VIC,-38.1333,145.6833,4.0
14325,3816,Labertouche,Victoria,VIC,-38.05,145.8,4.0
14326,3816,Longwarry North,Victoria,VIC,-38.0833,145.7667,4.0
14327,3816,Longwarry,Victoria,VIC,-38.1128,145.7685,4.0
14328,3816,Modella,Victoria,VIC,-38.1833,145.7167,4.0
14329,3818,Drouin West,Victoria,VIC,-38.1,145.8667,4.0
14330,3818,Ripplebrook,Victoria,VIC,-38.2001,145.7725,3.0
14331,3818,Drouin South,Victoria,VIC,-38.1667,145.8333,4.0
14332,3818,Drouin East,Victoria,VIC,-38.1561,145.8431,3.0
14333,3818,Hallora,Victoria,VIC,-38.2667,145.8333,4.0
14334,3818,Athlone,Victoria,VIC,-38.2333,145.7667,4.0
14335,3818,Drouin,Victoria,VIC,-38.1366,145.8584,4.0
14336,3818,Jindivick,Victoria,VIC,-38.0333,145.9,4.0
14337,3820,Warragul,Victoria,VIC,-38.1591,145.9312,4.0
14338,3820,Bona Vista,Victoria,VIC,-38.1462,145.9406,3.0
14339,3820,Lillico,Victoria,VIC,-38.1333,145.95,4.0
14340,3821,Brandy Creek,Victoria,VIC,-38.1,145.9,4.0
14341,3821,Lardner,Victoria,VIC,-38.2,145.8667,4.0
14342,3821,Seaview,Victoria,VIC,-38.1382,145.9483,3.0
14343,3821,Crossover,Victoria,VIC,-38.05,145.9667,4.0
14344,3821,Nilma North,Victoria,VIC,-38.15,145.9833,4.0
14345,3821,Rokeby,Victoria,VIC,-38.0667,145.9333,4.0
14346,3821,Neerim North,Victoria,VIC,-38.1952,145.9567,3.0
14347,3821,Buln Buln East,Victoria,VIC,-38.0833,146.0,4.0
14348,3821,Nilma,Victoria,VIC,-38.1833,145.9667,4.0
14349,3821,Neerim Junction,Victoria,VIC,-37.9296,145.9612,4.0
14350,3821,Torwood,Victoria,VIC,-38.1382,145.9483,3.0
14351,3821,Shady Creek,Victoria,VIC,-38.1167,146.05,4.0
14352,3821,Bravington,Victoria,VIC,-38.1382,145.9483,3.0
14353,3821,Tetoora Road,Victoria,VIC,-38.2667,145.9,4.0
14354,3821,Ferndale,Victoria,VIC,-38.3167,145.9333,4.0
14355,3821,Ellinbank,Victoria,VIC,-38.2333,145.9333,4.0
14356,3821,Warragul South,Victoria,VIC,-38.1382,145.9483,3.0
14357,3821,Warragul West,Victoria,VIC,-38.1382,145.9483,3.0
14358,3821,Buln Buln,Victoria,VIC,-38.1,145.9333,4.0
14359,3822,Gainsborough,Victoria,VIC,-38.2333,145.9667,4.0
14360,3822,Cloverlea,Victoria,VIC,-38.2333,146.0,4.0
14361,3822,Darnum,Victoria,VIC,-38.1885,146.0053,4.0
14362,3823,Yarragon,Victoria,VIC,-38.2052,146.0608,4.0
14363,3823,Yarragon South,Victoria,VIC,-38.236,146.0471,3.0
14364,3823,Allambee,Victoria,VIC,-38.2667,146.0333,4.0
14365,3824,Trafalgar South,Victoria,VIC,-38.2667,146.15,4.0
14366,3824,Trafalgar,Victoria,VIC,-38.2091,146.1535,4.0
14367,3824,Thorpdale South,Victoria,VIC,-38.3,146.1667,4.0
14368,3824,Childers,Victoria,VIC,-38.2993,146.1139,4.0
14369,3824,Trafalgar East,Victoria,VIC,-38.1833,146.1833,4.0
14370,3824,Narracan,Victoria,VIC,-38.25,146.2333,4.0
14371,3825,Yallourn,Victoria,VIC,-38.1783,146.261,4.0
14372,3825,Jacob Creek,Victoria,VIC,-38.0481,146.1801,3.0
14373,3825,Hernes Oak,Victoria,VIC,-38.1956,146.3258,3.0
14374,3825,Walhalla East,Victoria,VIC,-38.0481,146.1801,3.0
14375,3825,Aberfeldy,Victoria,VIC,-37.6833,146.3667,4.0
14376,3825,Jericho,Victoria,VIC,-38.0481,146.1801,3.0
14377,3825,Rawson,Victoria,VIC,-37.9546,146.3993,4.0
14378,3825,Tanjil South,Victoria,VIC,-38.1167,146.25,4.0
14379,3825,Willow Grove,Victoria,VIC,-38.0833,146.2,4.0
14380,3825,Amor,Victoria,VIC,-38.0481,146.1801,3.0
14381,3825,Yallourn North,Victoria,VIC,-38.1605,146.3645,4.0
14382,3825,Thomson,Victoria,VIC,-38.1698,144.3789,4.0
14383,3825,Fumina,Victoria,VIC,-37.8833,146.1,4.0
14384,3825,Coalville,Victoria,VIC,-38.25,146.2667,4.0
14385,3825,Moe,Victoria,VIC,-38.1783,146.261,4.0
14386,3825,Moondarra,Victoria,VIC,-38.0167,146.3667,4.0
14387,3825,Coopers Creek,Victoria,VIC,-37.9833,146.4333,4.0
14388,3825,Caringal,Victoria,VIC,-38.0481,146.1801,3.0
14389,3825,Fumina South,Victoria,VIC,-37.95,146.1167,4.0
14390,3825,Westbury,Victoria,VIC,-38.1363,146.2175,4.0
14391,3825,Boola,Victoria,VIC,-38.0481,146.1801,3.0
14392,3825,Hill End,Victoria,VIC,-38.0167,146.15,4.0
14393,3825,Thalloo,Victoria,VIC,-38.0481,146.1801,3.0
14394,3825,Erica,Victoria,VIC,-37.9833,146.3667,4.0
14395,3825,Tanjil,Victoria,VIC,-38.0481,146.1801,3.0
14396,3825,Walhalla,Victoria,VIC,-37.95,146.45,4.0
14397,3825,Moe South,Victoria,VIC,-38.0481,146.1801,3.0
14398,3825,Toombon,Victoria,VIC,-38.0481,146.1801,3.0
14399,3825,Newborough,Victoria,VIC,-38.1717,146.2926,4.0
14400,3831,Neerim East,Victoria,VIC,-37.9833,146.0,4.0
14401,3831,Neerim,Victoria,VIC,-37.9667,145.95,4.0
14402,3831,Neerim South,Victoria,VIC,-38.0168,145.9545,4.0
14403,3832,Neerim Junction,Victoria,VIC,-37.9296,145.9612,4.0
14404,3832,Neerim North,Victoria,VIC,-37.9315,145.9556,3.0
14405,3832,Nayook,Victoria,VIC,-37.9333,145.95,4.0
14406,3833,Toorongo,Victoria,VIC,-37.8728,146.1029,3.0
14407,3833,Icy Creek,Victoria,VIC,-37.8728,146.1029,3.0
14408,3833,Vesper,Victoria,VIC,-37.9167,146.0833,4.0
14409,3833,Gentle Annie,Victoria,VIC,-37.938,145.8359,4.0
14410,3833,Loch Valley,Victoria,VIC,-37.8333,146.0,4.0
14411,3833,Ada,Victoria,VIC,-37.8728,146.1029,3.0
14412,3833,Baw Baw Village,Victoria,VIC,-37.8378,146.2499,4.0
14413,3833,Noojee,Victoria,VIC,-37.9167,146.0,4.0
14414,3833,Piedmont,Victoria,VIC,-37.8728,146.1029,3.0
14415,3833,Tanjil Bren,Victoria,VIC,-37.9222,146.2121,4.0
14416,3833,Baw Baw,Victoria,VIC,-37.7412,146.331,4.0
14417,3835,Thorpdale,Victoria,VIC,-38.2833,146.1833,4.0
14418,3840,Hazelwood,Victoria,VIC,-38.2833,146.35,4.0
14419,3840,Driffield,Victoria,VIC,-38.3137,146.4182,3.0
14420,3840,Hazelwood South,Victoria,VIC,-38.317,146.4626,4.0
14421,3840,Morwell,Victoria,VIC,-38.2348,146.395,4.0
14422,3840,Maryvale,Victoria,VIC,-38.3137,146.4182,3.0
14423,3840,Mid Valley,Victoria,VIC,-38.2994,146.483,3.0
14424,3840,Jeeralang,Victoria,VIC,-38.4038,146.4753,4.0
14425,3840,Hazelwood North,Victoria,VIC,-38.3137,146.4182,3.0
14426,3840,Jeeralang Junction,Victoria,VIC,-38.3333,146.4167,4.0
14427,3841,Gippsland Mc,Victoria,VIC,-38.2458,146.6306,1.0
14428,3842,Churchill,Victoria,VIC,-38.3078,146.4137,4.0
14429,3844,Mount Tassie,Victoria,VIC,-38.3008,146.6242,3.0
14430,3844,Callignee,Victoria,VIC,-38.3333,146.5833,4.0
14431,3844,Tyers,Victoria,VIC,-38.1489,146.4804,4.0
14432,3844,Flynn,Victoria,VIC,-38.1667,146.6833,4.0
14433,3844,Carrajung Lower,Victoria,VIC,-38.4,146.7333,4.0
14434,3844,Traralgon South,Victoria,VIC,-38.2667,146.55,4.0
14435,3844,Blackwarry,Victoria,VIC,-38.4,146.65,4.0
14436,3844,Carrajung South,Victoria,VIC,-38.3833,146.7333,4.0
14437,3844,Koornalla,Victoria,VIC,-38.3167,146.5333,4.0
14438,3844,Callignee South,Victoria,VIC,-38.3833,146.6167,4.0
14439,3844,Flynns Creek,Victoria,VIC,-38.3008,146.6242,3.0
14440,3844,Willung South,Victoria,VIC,-38.35,146.7333,4.0
14441,3844,Traralgon East,Victoria,VIC,-38.3008,146.6242,3.0
14442,3844,Carrajung,Victoria,VIC,-38.3667,146.6833,4.0
14443,3844,Traralgon,Victoria,VIC,-38.1953,146.5415,4.0
14444,3844,Callignee North,Victoria,VIC,-38.3167,146.6,4.0
14445,3844,Loy Yang,Victoria,VIC,-38.1833,146.6167,4.0
14446,3847,Rosedale,Victoria,VIC,-38.1545,146.7886,4.0
14447,3847,Willung South,Victoria,VIC,-38.35,146.7333,4.0
14448,3847,Willung,Victoria,VIC,-38.25,146.8167,4.0
14449,3847,Hiamdale,Victoria,VIC,-38.2011,146.8055,3.0
14450,3847,Nambrok,Victoria,VIC,-38.05,146.8833,4.0
14451,3850,Wurruk,Victoria,VIC,-38.1167,147.0333,4.0
14452,3850,Guthridge,Victoria,VIC,-38.106,147.0608,3.0
14453,3850,Sale,Victoria,VIC,-38.111,147.068,4.0
14454,3851,Fulham,Victoria,VIC,-38.1,146.9833,4.0
14455,3851,Seaspray,Victoria,VIC,-38.3761,147.1906,4.0
14456,3851,Seacombe,Victoria,VIC,-38.1167,147.4333,4.0
14457,3851,Darriman,Victoria,VIC,-38.45,146.9333,4.0
14458,3851,The Heart,Victoria,VIC,-38.1167,147.1667,4.0
14459,3851,Kilmany,Victoria,VIC,-38.1,146.9,4.0
14460,3851,Montgomery,Victoria,VIC,-38.0333,147.0667,4.0
14461,3851,Golden Beach,Victoria,VIC,-38.2109,147.3987,4.0
14462,3851,Giffard,Victoria,VIC,-38.4167,147.0833,4.0
14463,3851,Airly,Victoria,VIC,-38.0333,147.1167,4.0
14464,3851,The Honeysuckles,Victoria,VIC,-38.1661,147.1648,3.0
14465,3851,Dutson,Victoria,VIC,-38.1833,147.1833,4.0
14466,3851,Cobains,Victoria,VIC,-38.0833,147.15,4.0
14467,3851,Paradise Beach,Victoria,VIC,-38.1962,147.4152,4.0
14468,3851,Glomar Beach,Victoria,VIC,-38.1661,147.1648,3.0
14469,3851,Loch Sport,Victoria,VIC,-38.0401,147.5918,4.0
14470,3851,Bundalaguah,Victoria,VIC,-38.0333,147.0167,4.0
14471,3851,Longford,Victoria,VIC,-38.1624,147.0859,4.0
14472,3851,Clydebank,Victoria,VIC,-38.05,147.2,4.0
14473,3851,Myrtlebank,Victoria,VIC,-38.1588,147.1833,3.0
14474,3851,Stradbroke,Victoria,VIC,-38.3,147.0333,4.0
14475,3851,Flamingo Beach,Victoria,VIC,-38.1661,147.1648,3.0
14476,3851,Giffard West,Victoria,VIC,-38.1661,147.1648,3.0
14477,3851,Dutson Downs,Victoria,VIC,-38.1661,147.1648,3.0
14478,3851,Pearsondale,Victoria,VIC,-38.1661,147.1648,3.0
14479,3851,Lake Wellington,Victoria,VIC,-38.1661,147.1648,3.0
14480,3851,Somerton Park,Victoria,VIC,-38.1661,147.1648,3.0
14481,3852,East Sale,Victoria,VIC,-38.1035,147.127,4.0
14482,3852,East Sale Raaf,Victoria,VIC,-38.104,147.1424,3.0
14483,3852,Sale East Raaf,Victoria,VIC,-38.1035,147.127,3.0
14484,3853,Sale,Victoria,VIC,-38.111,147.068,4.0
14485,3854,Glengarry,Victoria,VIC,-38.1167,146.5667,4.0
14486,3854,Glengarry West,Victoria,VIC,-38.15,146.5167,4.0
14487,3854,Glengarry North,Victoria,VIC,-38.1333,146.5417,3.0
14488,3856,Toongabbie,Victoria,VIC,-38.05,146.6167,4.0
14489,3857,Cowwarr,Victoria,VIC,-38.0167,146.6833,4.0
14490,3858,Dawson,Victoria,VIC,-37.9833,146.7333,4.0
14491,3858,Heyfield,Victoria,VIC,-37.9813,146.7856,4.0
14492,3858,Licola,Victoria,VIC,-37.6333,146.6167,4.0
14493,3858,Denison,Victoria,VIC,-38.0333,146.8833,4.0
14494,3858,Arbuckle,Victoria,VIC,-37.9307,146.7432,3.0
14495,3858,Gillum,Victoria,VIC,-37.9307,146.7432,3.0
14496,3858,Yangoura,Victoria,VIC,-37.9307,146.7432,3.0
14497,3858,Billabong,Victoria,VIC,-37.9307,146.7432,3.0
14498,3858,Tamboritha,Victoria,VIC,-37.9307,146.7432,3.0
14499,3858,Reynard,Victoria,VIC,-37.9307,146.7432,3.0
14500,3858,Worrowing,Victoria,VIC,-37.9307,146.7432,3.0
14501,3858,Seaton,Victoria,VIC,-37.9333,146.6667,4.0
14502,3858,Crookayan,Victoria,VIC,-37.9307,146.7432,3.0
14503,3858,Winnindoo,Victoria,VIC,-38.05,146.7667,4.0
14504,3858,Glenmaggie,Victoria,VIC,-37.9,146.75,4.0
14505,3858,Sargood,Victoria,VIC,-37.9307,146.7432,3.0
14506,3858,Buragwonduc,Victoria,VIC,-37.9307,146.7432,3.0
14507,3858,Glenfalloch,Victoria,VIC,-37.9307,146.7432,3.0
14508,3858,Howitt Plains,Victoria,VIC,-37.9307,146.7432,3.0
14509,3858,Licola North,Victoria,VIC,-37.9307,146.7432,3.0
14510,3859,Newry,Victoria,VIC,-37.9167,146.8833,4.0
14511,3859,Tinamba West,Victoria,VIC,-37.9264,146.8749,3.0
14512,3859,Maffra West Upper,Victoria,VIC,-37.9,146.85,4.0
14513,3859,Tinamba,Victoria,VIC,-37.9625,146.8914,4.0
14514,3860,Riverslea,Victoria,VIC,-38.0,146.95,4.0
14515,3860,Woolenook,Victoria,VIC,-37.8985,146.9703,3.0
14516,3860,Coongulla,Victoria,VIC,-37.8913,146.786,4.0
14517,3860,Nap Nap Marra,Victoria,VIC,-37.8985,146.9703,3.0
14518,3860,Wrathung,Victoria,VIC,-37.8985,146.9703,3.0
14519,3860,Bushy Park,Victoria,VIC,-37.8667,147.0333,4.0
14520,3860,Wrixon,Victoria,VIC,-37.8985,146.9703,3.0
