price,bedrooms,bathrooms,car_spaces,building_type,postcode
480.0,3.0,1,0,3,3138
550.0,3.0,2,2,1,3138
580.0,3.0,2,2,3,3138
460.0,2.0,2,1,2,3138
460.0,2.0,2,2,1,3138
550.0,3.0,1,0,3,3138
585.0,3.0,2,2,2,3138
530.0,3.0,1,1,3,3138
595.0,3.0,2,2,2,3138
595.0,3.0,2,2,2,3138
610.0,4.0,2,2,3,3138
560.0,3.0,2,2,3,3138
650.0,4.0,3,1,1,3138
495.0,4.0,3,1,2,3138
480.0,3.0,1,1,3,3140
425.0,1.0,1,1,1,3140
480.0,3.0,1,0,3,3140
560.0,3.0,2,2,2,3140
370.0,1.0,1,1,1,3140
580.0,4.0,2,1,3,3140
420.0,2.0,1,1,2,3140
500.0,3.0,1,2,3,3140
500.0,2.0,1,1,3,3140
480.0,3.0,1,1,3,3140
460.0,2.0,1,1,2,3140
420.0,2.0,1,1,2,3140
650.0,2.0,2,1,1,3141
675.0,2.0,1,1,2,3141
700.0,2.0,1,1,1,3141
440.0,1.0,1,0,1,3141
750.0,2.0,2,0,1,3141
650.0,2.0,2,1,1,3141
480.0,1.0,1,1,1,3141
3500.0,3.0,3,3,1,3141
695.0,3.0,1,1,1,3141
550.0,2.0,1,0,1,3141
900.0,2.0,2,1,1,3141
700.0,2.0,1,1,1,3141
600.0,2.0,1,1,1,3141
530.0,1.0,1,0,1,3141
450.0,1.0,1,0,1,3141
450.0,1.0,1,1,1,3141
450.0,1.0,1,0,1,3141
550.0,1.0,1,0,1,3141
800.0,2.0,1,2,3,3141
400.0,1.0,1,1,1,3141
420.0,1.0,1,1,1,3141
470.0,1.0,1,1,1,3141
1350.0,4.0,3,2,3,3141
1600.0,3.0,3,2,2,3141
800.0,2.0,2,1,1,3141
660.0,3.0,1,1,1,3141
625.0,2.0,2,1,1,3141
900.0,3.0,2,2,2,3141
1050.0,3.0,2,2,3,3141
380.0,1.0,1,1,1,3141
680.0,2.0,2,1,1,3141
650.0,1.0,1,1,1,3141
600.0,2.0,1,1,1,3141
575.0,1.0,1,1,1,3141
870.0,3.0,2,1,2,3141
525.0,1.0,1,1,1,3141
690.0,2.0,2,1,1,3141
400.0,1.0,1,0,1,3141
1300.0,2.0,2,1,2,3141
780.0,2.0,2,1,1,3141
1300.0,3.0,2,2,3,3141
1300.0,2.0,2,2,1,3141
520.0,1.0,1,1,1,3141
2000.0,4.0,3,3,1,3141
420.0,1.0,1,0,1,3141
1200.0,2.0,2,1,1,3141
550.0,2.0,1,1,1,3141
450.0,1.0,1,0,1,3141
750.0,2.0,1,1,1,3141
590.0,2.0,1,1,1,3141
3000.0,3.0,3,2,1,3141
595.0,2.0,1,1,1,3141
650.0,2.0,2,1,1,3141
600.0,2.0,1,1,1,3141
545.0,1.0,1,0,1,3141
400.0,1.0,1,0,1,3141
450.0,1.0,1,0,1,3141
680.0,1.0,1,1,1,3141
550.0,2.0,1,0,1,3141
550.0,1.0,1,1,1,3141
625.0,1.0,1,0,1,3141
410.0,1.0,1,1,1,3141
550.0,1.0,1,1,1,3141
500.0,2.0,1,0,1,3141
860.0,3.0,2,1,1,3141
320.0,1.0,1,1,1,3141
485.0,1.0,1,1,1,3141
370.0,1.0,1,0,1,3141
720.0,2.0,2,1,1,3141
400.0,1.0,1,0,1,3141
1200.0,2.0,1,1,2,3141
420.0,1.0,1,1,1,3141
650.0,1.0,1,0,1,3141
1400.0,4.0,3,1,3,3141
650.0,3.0,1,1,2,3141
675.0,2.0,1,2,2,3141
700.0,2.0,1,1,1,3141
410.0,1.0,1,0,1,3141
650.0,1.0,1,1,1,3141
875.0,2.0,2,1,2,3141
1500.0,3.0,2,2,1,3141
455.0,1.0,1,1,1,3141
650.0,2.0,1,1,1,3141
1850.0,6.0,2,2,3,3141
600.0,2.0,1,1,1,3141
580.0,2.0,1,1,1,3141
530.0,1.0,1,1,1,3141
750.0,2.0,2,1,1,3141
700.0,2.0,2,1,1,3141
575.0,1.0,1,1,1,3141
700.0,2.0,2,0,1,3141
750.0,2.0,1,1,1,3141
800.0,2.0,2,0,1,3141
350.0,1.0,1,0,1,3141
800.0,2.0,2,2,1,3141
2000.0,5.0,3,1,3,3141
730.0,2.0,2,1,1,3141
500.0,1.0,1,0,1,3141
1350.0,3.0,2,2,1,3141
820.0,2.0,2,1,1,3141
900.0,2.0,2,2,1,3141
800.0,3.0,2,2,1,3141
825.0,3.0,1,1,2,3141
2200.0,3.0,3,3,3,3141
250.0,1.0,1,0,1,3141
1100.0,3.0,1,0,3,3141
200.0,1.0,1,0,1,3141
400.0,1.0,1,1,1,3141
550.0,2.0,1,1,1,3141
690.0,3.0,1,1,1,3141
950.0,2.0,2,1,1,3141
1250.0,2.0,2,1,1,3141
660.0,2.0,2,1,1,3141
480.0,1.0,1,0,1,3141
1000.0,2.0,1,1,3,3141
750.0,2.0,2,1,1,3141
325.0,1.0,1,1,1,3141
650.0,2.0,1,1,1,3141
650.0,2.0,1,1,1,3141
750.0,2.0,2,1,1,3141
700.0,2.0,2,1,1,3141
650.0,2.0,1,1,1,3141
700.0,2.0,1,1,1,3141
330.0,1.0,1,0,1,3141
850.0,2.0,2,1,1,3141
700.0,2.0,2,0,1,3141
800.0,2.0,1,1,1,3141
700.0,2.0,2,1,1,3141
730.0,2.0,1,1,1,3141
850.0,2.0,2,1,1,3141
850.0,2.0,2,1,1,3141
660.0,2.0,2,1,1,3141
575.0,2.0,1,1,1,3141
950.0,2.0,2,1,1,3141
680.0,2.0,2,1,1,3141
825.0,2.0,2,1,1,3141
350.0,1.0,1,0,1,3141
750.0,2.0,2,1,1,3141
625.0,2.0,1,1,1,3141
850.0,2.0,2,1,1,3141
900.0,3.0,2,1,2,3141
1000.0,3.0,2,1,1,3141
850.0,2.0,2,2,1,3141
695.0,2.0,2,1,1,3141
680.0,2.0,2,1,1,3141
750.0,2.0,2,1,1,3141
480.0,1.0,1,1,1,3141
850.0,2.0,2,1,1,3141
720.0,2.0,2,1,1,3141
630.0,2.0,1,1,1,3141
1050.0,2.0,2,2,1,3141
400.0,1.0,1,1,1,3142
515.0,2.0,1,1,1,3142
350.0,1.0,1,0,1,3142
500.0,2.0,1,1,1,3142
550.0,2.0,1,1,1,3142
1200.0,3.0,3,2,3,3142
1800.0,4.0,3,3,3,3142
450.0,1.0,1,1,1,3142
550.0,2.0,1,1,1,3142
475.0,2.0,1,1,1,3142
400.0,2.0,1,1,1,3142
950.0,3.0,2,2,1,3142
2000.0,2.0,2,2,1,3142
1900.0,4.0,2,2,3,3142
600.0,2.0,1,0,1,3142
800.0,3.0,2,1,1,3142
1355.0,3.0,2,2,3,3142
1350.0,3.0,3,2,2,3142
480.0,2.0,1,1,1,3142
1050.0,2.0,2,2,1,3142
1100.0,3.0,2,3,1,3142
700.0,3.0,1,1,1,3142
320.0,1.0,1,1,1,3142
1100.0,3.0,2,4,1,3142
1050.0,3.0,2,1,1,3142
825.0,2.0,1,0,3,3142
500.0,2.0,1,1,1,3142
460.0,2.0,1,1,1,3142
1800.0,3.0,3,2,1,3142
520.0,2.0,1,1,1,3142
490.0,1.0,1,0,1,3142
420.0,1.0,1,1,1,3142
780.0,2.0,2,1,1,3142
1050.0,4.0,2,4,3,3142
370.0,1.0,1,1,1,3142
895.0,3.0,1,2,2,3142
750.0,3.0,2,1,1,3142
360.0,1.0,1,2,3,3142
745.0,3.0,1,0,3,3142
1400.0,2.0,2,2,1,3142
1150.0,3.0,2,1,1,3142
1300.0,2.0,2,2,1,3142
1200.0,3.0,2,0,3,3142
1950.0,3.0,2,1,2,3142
790.0,1.0,1,0,1,3142
590.0,2.0,2,1,1,3142
380.0,1.0,1,1,1,3143
450.0,1.0,1,1,1,3143
450.0,2.0,1,1,1,3143
350.0,1.0,1,0,1,3143
1300.0,3.0,2,1,3,3143
850.0,3.0,1,0,3,3143
575.0,2.0,1,1,1,3143
675.0,3.0,2,1,2,3143
620.0,3.0,1,1,1,3143
595.0,2.0,1,0,1,3143
1150.0,3.0,2,2,3,3143
485.0,1.0,1,1,1,3143
750.0,3.0,2,1,1,3143
570.0,2.0,2,2,1,3143
390.0,1.0,1,1,1,3143
490.0,2.0,1,1,1,3143
850.0,2.0,1,1,3,3143
770.0,2.0,1,1,1,3143
795.0,2.0,2,2,1,3143
875.0,3.0,1,2,2,3144
525.0,2.0,1,1,1,3144
500.0,2.0,1,1,1,3144
750.0,2.0,1,1,3,3144
490.0,1.0,1,1,1,3144
1575.0,4.0,2,1,3,3144
1700.0,4.0,2,2,3,3144
1800.0,4.0,3,2,3,3144
595.0,2.0,1,1,1,3144
2600.0,5.0,2,3,3,3144
725.0,3.0,1,0,3,3144
525.0,3.0,1,2,3,3144
990.0,4.0,3,2,3,3144
1400.0,4.0,3,2,3,3144
1400.0,4.0,2,2,3,3144
1100.0,3.0,2,2,3,3144
550.0,2.0,1,1,1,3144
525.0,2.0,1,1,1,3144
700.0,2.0,1,1,1,3144
660.0,3.0,1,1,2,3144
550.0,2.0,1,1,1,3144
1995.0,3.0,2,2,2,3144
590.0,2.0,1,1,1,3144
390.0,1.0,1,1,1,3144
420.0,1.0,1,1,1,3144
1000.0,4.0,2,2,3,3144
770.0,2.0,2,1,1,3144
1190.0,4.0,2,1,3,3144
320.0,1.0,1,1,1,3145
425.0,1.0,1,0,1,3145
440.0,2.0,1,1,1,3145
450.0,1.0,1,1,1,3145
900.0,3.0,2,2,2,3145
1390.0,4.0,2,2,3,3145
450.0,1.0,1,1,1,3145
595.0,2.0,1,2,1,3145
750.0,4.0,1,1,3,3145
585.0,2.0,1,1,1,3145
1650.0,4.0,2,2,3,3145
575.0,3.0,1,1,3,3145
650.0,2.0,1,2,1,3145
599.0,3.0,2,2,3,3145
920.0,3.0,2,2,3,3145
950.0,3.0,2,2,3,3145
425.0,2.0,1,0,1,3145
800.0,4.0,2,2,1,3145
575.0,2.0,1,1,1,3145
600.0,2.0,1,1,3,3145
1600.0,5.0,3,2,3,3145
475.0,1.0,1,1,1,3145
1100.0,4.0,3,2,3,3145
410.0,2.0,1,1,1,3145
480.0,1.0,1,1,1,3145
690.0,3.0,2,2,3,3145
450.0,2.0,1,1,1,3145
550.0,2.0,1,1,1,3145
480.0,1.0,1,0,1,3145
550.0,2.0,1,2,3,3145
330.0,1.0,1,1,1,3145
560.0,3.0,2,2,3,3145
610.0,2.0,2,1,1,3145
620.0,2.0,2,1,1,3145
930.0,3.0,2,1,3,3145
430.0,2.0,1,1,1,3145
470.0,1.0,1,1,1,3145
750.0,3.0,2,1,3,3145
380.0,1.0,1,1,1,3145
1400.0,3.0,2,2,2,3145
675.0,3.0,1,2,3,3145
775.0,4.0,1,0,3,3145
550.0,3.0,1,2,3,3145
500.0,2.0,1,2,3,3145
550.0,3.0,1,1,3,3145
270.0,1.0,1,0,1,3145
650.0,3.0,1,2,1,3145
250.0,1.0,1,0,1,3145
775.0,3.0,1,1,3,3145
500.0,1.0,1,0,1,3145
569.0,3.0,1,3,1,3145
295.0,1.0,1,0,1,3145
325.0,1.0,1,0,1,3145
240.0,1.0,1,0,1,3145
295.0,1.0,1,0,1,3145
290.0,1.0,1,0,1,3145
300.0,1.0,1,0,1,3145
650.0,2.0,2,2,1,3146
650.0,2.0,1,1,1,3146
650.0,2.0,2,1,2,3146
1100.0,4.0,3,2,3,3146
1050.0,5.0,2,2,3,3146
390.0,1.0,1,1,1,3146
695.0,2.0,1,1,2,3146
950.0,1.0,2,2,1,3146
440.0,1.0,1,1,1,3146
595.0,2.0,1,1,2,3146
450.0,2.0,1,1,1,3146
625.0,2.0,2,1,1,3146
650.0,2.0,2,1,1,3146
925.0,3.0,2,4,3,3146
1350.0,3.0,2,2,2,3146
1130.0,3.0,3,2,3,3146
495.0,2.0,1,1,1,3146
480.0,2.0,1,1,1,3146
1200.0,4.0,2,2,3,3146
1600.0,4.0,2,3,2,3146
900.0,3.0,2,2,3,3146
700.0,3.0,1,3,3,3146
450.0,2.0,1,1,1,3146
1250.0,3.0,2,2,3,3146
895.0,3.0,2,1,3,3146
480.0,2.0,1,2,1,3146
640.0,3.0,1,1,1,3146
1500.0,4.0,2,2,3,3146
750.0,3.0,2,2,1,3146
600.0,2.0,2,1,1,3146
995.0,5.0,3,2,3,3146
355.0,1.0,1,0,1,3146
1099.0,3.0,2,2,3,3146
550.0,2.0,1,1,1,3146
750.0,3.0,2,2,3,3146
1495.0,4.0,3,2,3,3146
1950.0,5.0,2,2,3,3146
510.0,2.0,1,1,3,3146
400.0,1.0,1,1,1,3146
1300.0,4.0,2,2,3,3146
1550.0,3.0,2,3,3,3146
575.0,2.0,1,1,1,3146
1200.0,4.0,2,2,3,3146
310.0,1.0,1,1,1,3146
760.0,4.0,1,0,3,3146
600.0,2.0,2,1,1,3146
900.0,4.0,3,2,2,3147
400.0,1.0,1,1,1,3147
650.0,3.0,2,1,3,3147
470.0,2.0,1,0,3,3147
570.0,4.0,1,2,3,3147
980.0,4.0,1,3,3,3147
1870.0,4.0,3,2,2,3147
1200.0,4.0,3,2,2,3147
540.0,2.0,2,1,1,3147
480.0,2.0,2,2,3,3147
550.0,3.0,1,1,3,3147
635.0,3.0,3,1,2,3147
720.0,4.0,2,2,3,3147
660.0,3.0,2,2,2,3147
450.0,1.0,1,0,2,3147
500.0,3.0,1,4,3,3147
700.0,3.0,2,1,3,3147
1400.0,4.0,3,2,2,3147
950.0,3.0,2,2,1,3147
520.0,3.0,1,2,3,3148
720.0,4.0,2,2,2,3148
500.0,2.0,2,1,1,3148
595.0,2.0,1,3,1,3148
450.0,1.0,1,1,1,3148
950.0,4.0,4,3,3,3148
899.0,4.0,2,3,3,3148
650.0,4.0,1,4,3,3148
495.0,2.0,1,1,1,3148
500.0,3.0,1,2,3,3148
560.0,2.0,1,1,1,3148
580.0,2.0,1,2,2,3148
430.0,1.0,1,0,1,3148
550.0,3.0,1,2,1,3148
450.0,1.0,1,1,1,3148
800.0,4.0,2,2,3,3148
500.0,2.0,1,1,1,3148
520.0,2.0,1,1,1,3148
530.0,3.0,1,1,1,3148
650.0,4.0,1,2,3,3148
800.0,4.0,2,2,3,3149
1350.0,4.0,3,2,3,3149
660.0,2.0,1,4,3,3149
490.0,3.0,1,2,1,3149
530.0,3.0,1,2,1,3149
550.0,4.0,2,4,3,3149
500.0,1.0,1,1,1,3149
550.0,3.0,1,1,1,3149
630.0,3.0,1,3,3,3149
750.0,3.0,2,2,3,3149
650.0,3.0,2,2,3,3149
950.0,4.0,3,2,2,3149
850.0,4.0,2,2,2,3149
850.0,4.0,2,2,2,3149
500.0,2.0,1,1,1,3149
520.0,3.0,1,2,3,3149
670.0,5.0,2,2,3,3149
550.0,4.0,1,2,3,3149
525.0,3.0,1,2,3,3149
530.0,2.0,1,1,3,3149
700.0,3.0,2,3,3,3149
790.0,3.0,2,1,3,3149
600.0,3.0,1,2,3,3149
550.0,3.0,1,2,3,3149
750.0,4.0,2,2,3,3149
670.0,3.0,2,2,1,3149
675.0,3.0,3,2,1,3149
490.0,3.0,1,1,3,3149
475.0,2.0,1,0,3,3149
1000.0,6.0,2,2,3,3149
530.0,3.0,1,2,2,3149
730.0,3.0,1,2,3,3149
680.0,4.0,2,1,2,3149
850.0,3.0,3,2,2,3149
695.0,4.0,2,2,3,3149
800.0,4.0,3,2,3,3149
1050.0,4.0,2,2,3,3149
700.0,3.0,2,2,2,3149
695.0,3.0,2,3,3,3149
750.0,3.0,2,2,2,3149
860.0,5.0,3,5,3,3150
900.0,6.0,3,2,2,3150
995.0,4.0,2,3,2,3150
1000.0,4.0,2,2,2,3150
270.0,1.0,1,0,3,3150
900.0,4.0,3,2,3,3150
700.0,3.0,2,2,3,3150
730.0,4.0,2,2,3,3150
720.0,4.0,2,2,3,3150
625.0,3.0,2,4,3,3150
580.0,4.0,2,2,3,3150
690.0,4.0,2,1,2,3150
670.0,5.0,2,2,3,3150
680.0,3.0,2,2,3,3150
550.0,3.0,1,0,3,3150
750.0,4.0,2,1,2,3150
900.0,4.0,2,2,3,3150
600.0,3.0,2,2,3,3150
600.0,4.0,2,2,3,3150
850.0,4.0,3,2,3,3150
950.0,4.0,2,2,3,3150
550.0,3.0,1,0,3,3150
550.0,3.0,1,2,3,3150
580.0,3.0,1,2,3,3150
525.0,2.0,1,1,1,3150
525.0,3.0,1,2,1,3150
620.0,3.0,2,2,1,3150
720.0,4.0,2,2,3,3150
450.0,2.0,1,1,1,3150
525.0,2.0,1,1,1,3150
510.0,3.0,1,1,1,3150
525.0,4.0,2,2,3,3150
1000.0,4.0,3,2,3,3150
825.0,4.0,2,3,3,3150
680.0,4.0,2,2,3,3150
520.0,2.0,1,2,1,3150
670.0,4.0,2,2,3,3150
690.0,3.0,2,3,3,3150
515.0,2.0,1,1,1,3150
790.0,4.0,2,2,3,3150
560.0,2.0,1,2,1,3150
500.0,2.0,1,1,1,3150
990.0,4.0,2,4,3,3150
700.0,4.0,2,2,3,3150
820.0,4.0,2,2,3,3150
720.0,4.0,3,2,2,3150
550.0,3.0,1,2,3,3150
600.0,3.0,1,1,3,3150
570.0,4.0,2,1,3,3150
690.0,4.0,2,2,3,3150
700.0,4.0,2,2,3,3150
1100.0,5.0,3,2,3,3150
530.0,2.0,1,2,1,3150
540.0,4.0,1,3,3,3150
620.0,3.0,2,2,3,3150
500.0,3.0,1,2,3,3150
580.0,4.0,2,1,3,3150
695.0,4.0,2,2,3,3150
500.0,3.0,2,1,1,3150
630.0,2.0,2,1,1,3151
570.0,2.0,1,1,1,3151
590.0,2.0,2,1,1,3151
630.0,2.0,2,1,1,3151
650.0,2.0,2,1,1,3151
795.0,5.0,2,5,3,3151
750.0,3.0,2,2,2,3151
650.0,2.0,2,1,1,3151
595.0,3.0,1,2,3,3151
650.0,4.0,2,3,3,3151
580.0,2.0,1,1,1,3151
520.0,1.0,1,1,1,3151
600.0,2.0,2,1,1,3151
650.0,2.0,2,1,1,3151
780.0,4.0,3,2,2,3151
500.0,3.0,1,2,3,3151
570.0,2.0,1,1,1,3151
520.0,1.0,1,1,1,3151
700.0,3.0,2,1,2,3151
680.0,4.0,1,1,3,3151
525.0,1.0,1,1,3,3151
630.0,2.0,2,1,1,3151
630.0,3.0,1,2,3,3151
550.0,1.0,1,1,3,3151
500.0,1.0,1,1,1,3151
695.0,3.0,2,1,3,3151
650.0,2.0,2,1,1,3151
500.0,1.0,1,1,1,3151
650.0,2.0,2,1,1,3151
650.0,2.0,2,1,1,3151
650.0,2.0,2,1,1,3151
740.0,3.0,2,2,3,3151
750.0,4.0,3,2,1,3151
640.0,2.0,2,1,1,3151
650.0,2.0,2,1,1,3151
640.0,2.0,1,1,1,3151
950.0,4.0,3,2,3,3151
675.0,4.0,2,2,3,3151
700.0,2.0,2,1,1,3151
560.0,2.0,1,1,1,3151
800.0,3.0,2,1,2,3151
500.0,1.0,1,1,1,3151
850.0,4.0,2,1,3,3151
680.0,2.0,2,1,1,3151
600.0,2.0,2,1,1,3151
640.0,2.0,2,1,1,3151
600.0,2.0,2,1,1,3151
660.0,2.0,2,1,1,3151
520.0,1.0,1,1,1,3151
650.0,3.0,2,2,1,3151
520.0,1.0,1,1,1,3151
650.0,2.0,2,1,1,3151
550.0,2.0,1,1,1,3151
625.0,2.0,2,1,1,3151
650.0,2.0,2,1,1,3151
650.0,2.0,2,1,1,3151
515.0,1.0,1,1,1,3151
500.0,1.0,1,1,1,3151
425.0,2.0,1,2,3,3152
680.0,4.0,2,2,3,3152
615.0,2.0,3,2,3,3152
550.0,4.0,3,4,3,3152
600.0,3.0,2,2,2,3152
750.0,5.0,2,2,3,3152
850.0,4.0,3,2,2,3152
520.0,3.0,1,4,3,3152
650.0,4.0,2,2,3,3152
850.0,4.0,3,2,2,3152
510.0,3.0,2,2,3,3152
480.0,3.0,1,2,3,3152
450.0,2.0,1,1,1,3152
780.0,4.0,2,2,3,3152
490.0,2.0,1,1,1,3152
700.0,5.0,2,2,3,3152
570.0,3.0,1,1,2,3152
520.0,3.0,1,2,3,3152
510.0,3.0,2,2,3,3152
600.0,4.0,2,2,3,3152
610.0,4.0,2,2,3,3152
425.0,2.0,1,2,1,3152
800.0,4.0,3,2,2,3152
780.0,3.0,2,2,2,3152
850.0,5.0,3,2,3,3152
600.0,4.0,2,1,3,3152
695.0,4.0,2,2,3,3152
750.0,4.0,3,2,3,3152
450.0,3.0,1,1,1,3152
600.0,3.0,2,2,3,3152
500.0,2.0,2,1,1,3152
550.0,3.0,3,2,2,3152
620.0,4.0,2,2,3,3152
650.0,4.0,2,2,3,3152
580.0,4.0,2,2,3,3152
425.0,1.0,1,1,1,3152
650.0,4.0,2,2,3,3152
775.0,4.0,2,2,3,3152
490.0,2.0,1,1,2,3152
450.0,3.0,2,1,2,3153
590.0,3.0,2,2,3,3153
550.0,3.0,3,1,2,3153
500.0,2.0,1,1,2,3153
470.0,2.0,1,1,1,3153
550.0,3.0,1,1,1,3153
510.0,2.0,2,1,1,3153
600.0,4.0,2,2,3,3153
410.0,2.0,1,1,1,3153
495.0,3.0,1,2,3,3153
620.0,3.0,2,2,1,3153
620.0,3.0,2,2,1,3153
490.0,3.0,2,2,3,3153
450.0,2.0,2,1,2,3153
605.0,3.0,2,2,2,3153
460.0,3.0,2,2,1,3153
680.0,3.0,2,2,1,3153
695.0,4.0,3,2,1,3153
560.0,3.0,2,2,3,3153
580.0,3.0,2,2,1,3153
495.0,3.0,2,1,3,3155
530.0,3.0,1,3,3,3155
440.0,2.0,1,1,1,3155
430.0,3.0,1,2,1,3155
450.0,2.0,1,1,2,3155
530.0,3.0,1,2,3,3155
575.0,4.0,2,2,3,3155
550.0,3.0,2,2,3,3155
450.0,2.0,2,1,1,3155
600.0,3.0,2,2,2,3155
450.0,2.0,1,1,2,3155
550.0,3.0,2,2,3,3155
590.0,4.0,2,2,3,3155
500.0,3.0,2,2,1,3155
530.0,3.0,2,2,1,3155
450.0,2.0,1,1,1,3155
560.0,3.0,2,2,3,3155
470.0,2.0,2,1,2,3155
500.0,3.0,1,2,3,3155
700.0,3.0,2,1,3,3155
430.0,2.0,1,1,3,3156
600.0,3.0,2,2,2,3156
430.0,2.0,1,1,1,3156
500.0,2.0,1,1,1,3156
620.0,3.0,1,0,3,3156
500.0,3.0,1,2,1,3156
440.0,2.0,1,1,2,3156
410.0,3.0,1,1,3,3156
460.0,2.0,1,1,1,3156
485.0,3.0,1,3,3,3156
380.0,1.0,1,1,1,3156
420.0,2.0,1,1,1,3156
450.0,2.0,1,1,3,3156
480.0,2.0,1,2,1,3156
550.0,3.0,2,1,1,3156
630.0,4.0,2,1,3,3156
550.0,3.0,1,2,3,3156
530.0,3.0,1,2,3,3156
640.0,4.0,2,2,3,3156
480.0,3.0,1,1,3,3156
500.0,2.0,1,1,1,3161
700.0,2.0,1,0,1,3161
580.0,2.0,1,1,1,3161
450.0,2.0,1,1,1,3161
1400.0,5.0,3,2,2,3161
600.0,2.0,2,1,1,3161
550.0,2.0,2,1,1,3161
630.0,2.0,2,1,1,3161
340.0,1.0,1,1,1,3161
370.0,1.0,1,1,1,3161
850.0,3.0,2,2,3,3161
675.0,3.0,1,2,2,3161
520.0,2.0,1,2,1,3161
730.0,2.0,2,1,1,3161
330.0,1.0,1,0,1,3161
750.0,4.0,2,2,3,3161
800.0,2.0,1,1,3,3161
950.0,3.0,2,2,3,3161
800.0,3.0,2,2,3,3161
750.0,3.0,1,0,3,3161
1250.0,4.0,2,2,3,3161
1800.0,4.0,3,2,3,3161
600.0,2.0,1,1,1,3161
1000.0,2.0,2,1,1,3161
730.0,1.0,1,0,1,3161
800.0,1.0,1,1,1,3161
1200.0,3.0,2,1,1,3161
650.0,2.0,1,1,1,3161
950.0,2.0,2,1,1,3161
270.0,1.0,1,1,1,3161
650.0,2.0,1,1,1,3161
650.0,2.0,1,1,1,3161
1650.0,5.0,3,2,3,3161
700.0,3.0,1,0,1,3161
690.0,3.0,2,1,2,3161
550.0,2.0,1,0,3,3161
240.0,1.0,1,0,3,3161
550.0,1.0,1,1,1,3161
695.0,3.0,2,1,2,3161
630.0,2.0,1,0,1,3161
450.0,1.0,1,2,1,3161
345.0,2.0,1,1,1,3161
780.0,3.0,2,2,2,3161
640.0,2.0,1,1,1,3161
625.0,2.0,1,2,1,3161
825.0,3.0,2,2,1,3161
2000.0,4.0,3,2,2,3161
700.0,2.0,2,1,1,3161
790.0,3.0,2,1,2,3161
460.0,2.0,1,2,1,3161
450.0,2.0,1,1,1,3162
1595.0,5.0,3,2,3,3162
650.0,3.0,1,2,2,3162
365.0,1.0,1,1,1,3162
590.0,2.0,2,1,1,3162
500.0,2.0,1,1,1,3162
1390.0,4.0,2,2,3,3162
430.0,2.0,1,1,1,3162
475.0,2.0,1,1,1,3162
1460.0,4.0,2,2,3,3162
840.0,2.0,2,2,3,3162
550.0,2.0,1,1,1,3162
710.0,3.0,1,2,1,3162
485.0,2.0,1,1,3,3162
750.0,3.0,2,2,3,3162
1300.0,4.0,2,1,2,3162
780.0,3.0,1,2,2,3162
410.0,2.0,1,2,3,3162
460.0,2.0,1,2,1,3162
490.0,2.0,1,1,1,3162
1200.0,4.0,3,2,3,3162
550.0,2.0,1,1,1,3162
1100.0,3.0,2,2,1,3162
670.0,5.0,2,0,1,3162
500.0,2.0,1,1,1,3162
490.0,2.0,1,1,1,3162
1280.0,5.0,3,2,3,3162
1800.0,4.0,3,2,3,3162
1000.0,3.0,2,1,1,3162
725.0,3.0,2,2,3,3162
550.0,2.0,1,1,1,3162
850.0,4.0,2,2,3,3162
685.0,2.0,2,2,3,3162
650.0,3.0,1,2,3,3162
830.0,3.0,2,2,3,3162
520.0,2.0,1,1,1,3162
550.0,2.0,1,1,1,3162
280.0,1.0,1,1,1,3163
530.0,2.0,1,1,1,3163
650.0,3.0,2,2,1,3163
430.0,1.0,1,0,1,3163
650.0,2.0,2,1,1,3163
470.0,2.0,1,1,1,3163
460.0,1.0,1,1,1,3163
550.0,2.0,2,1,1,3163
580.0,2.0,2,1,1,3163
650.0,2.0,2,2,1,3163
500.0,2.0,1,1,1,3163
495.0,2.0,1,1,1,3163
495.0,3.0,1,1,1,3163
980.0,3.0,2,2,2,3163
390.0,1.0,1,0,1,3163
600.0,3.0,1,1,1,3163
620.0,2.0,2,1,1,3163
395.0,1.0,1,1,1,3163
690.0,3.0,2,2,1,3163
360.0,1.0,1,1,1,3163
450.0,2.0,1,1,1,3163
530.0,2.0,1,2,3,3163
470.0,2.0,1,1,1,3163
600.0,2.0,2,1,1,3163
475.0,2.0,1,1,1,3163
350.0,1.0,1,1,1,3163
385.0,1.0,1,1,1,3163
325.0,1.0,1,1,1,3163
695.0,3.0,2,2,2,3163
490.0,2.0,1,1,1,3163
600.0,2.0,1,1,2,3163
375.0,1.0,1,1,2,3163
380.0,1.0,1,1,1,3163
725.0,3.0,2,2,3,3163
680.0,2.0,2,1,1,3163
570.0,2.0,1,2,2,3163
580.0,2.0,2,1,3,3163
600.0,2.0,2,1,1,3163
360.0,1.0,1,1,1,3163
600.0,2.0,2,1,1,3163
550.0,2.0,1,1,1,3163
530.0,3.0,1,1,3,3163
460.0,2.0,1,1,1,3163
475.0,2.0,1,2,1,3163
575.0,3.0,2,1,2,3163
1150.0,4.0,3,3,3,3163
850.0,3.0,2,2,2,3163
750.0,3.0,2,2,2,3163
445.0,2.0,1,1,1,3163
600.0,3.0,1,1,3,3163
345.0,1.0,1,1,1,3163
575.0,2.0,1,1,1,3163
600.0,2.0,2,1,1,3163
750.0,5.0,2,2,3,3163
550.0,2.0,1,2,1,3163
670.0,2.0,2,1,3,3163
830.0,3.0,2,2,2,3163
575.0,3.0,1,1,1,3163
700.0,3.0,2,2,3,3163
800.0,3.0,1,2,3,3163
670.0,3.0,2,2,2,3163
